text	dimension	label_text	label	paradigmatic
Kurz und schlimm: unsere Geschichte spielt in einer ehemals deutschen, jetzt aber tschechischen Stadt Böhmens.	None	None	0	0
In diese Stadt nun kam, als ob es dort nicht schon genug nationale Gegensätze gebe, eines Tages ein Mohr.	None	None	0	0
Ein Paar Stiefeletten hatte er auch, aber nicht an den Füßen, sondern in der Hand.	None	None	0	0
Vermutlich legte er Wert darauf zu zeigen, daß er auch an den Füßen schwarz war.	None	None	0	0
Als er in diesem Aufzug das Stadttor durchschritten hatte und, wie es die Topographie des Ortes mit sich brachte, nun auf dem Marktplatze stand,	None	None	0	0
, entfaltete den Wulst seiner Lippen zu einem umfangreichen Grinsen, das eine Reihe tadelloser Nußknackerzähne und ein bräunliches Schleimhautrosa enthüllte, das man sonst nur noch bei jungen Foxterriers zu bewundern Gelegenheit hat, und sagte zu den siebenundachtzig jungen und alten, männlichen und weiblichen Tschechen, die ihn unter lebhaften Konsonantenentladungen umgaben, dies: "Hören Se mal, verehrteste Einjeborene, jibt es in dieser Metropole so wat, det man 'n Hotel nennen könnte?"	None	None	0	0
- Die Eingeborenen hielten diesen Dialekt für Negerdeutsch, und ein alter Herr, der noch aus der Zeit stammte, als man hier nicht bloß Deutsch verstanden, sondern auch gesprochen hatte, antwortete ihm, daß es hier in der Tat so etwas gebe, und zwar gleich gegenüber.	None	None	0	0
- "Thank you," sagte der Mohr, zog gemächlich seine Stiefeletten an und ging mit dem etwas schaukelnden Gang seiner Rasse zu dem Hause, über dem geschrieben stand: Hostinek.	None	None	0	0
Aus den siebenundachtzig Tschechen waren, als er dort ankam, hundertunddreiundvierzig geworden.	None	None	0	0
Der Mohr konnte also sagen, daß er mit großem Gefolge seinen Einzug hielt.	None	None	0	0
Trotzdem erachtete es der Wirt nicht für überflüssig, ihn zu fragen, ob er Geld hätte.	None	None	0	0
"Jeld?"	None	None	0	0
erwiderte der Mohr, - "is nich" Und er fügte hinzu, daß er auch keineswegs gekommen sei, hier Geld auszugeben, sondern seine Absicht gehe vielmehr entschieden dahin, hier welches zu verdienen.	None	None	0	0
Und das als Portier, Hausknecht, Zimmerkellner, Laufjunge, kurz in jeder nur immer gewünschten Eigenschaft, die einem besseren Mohren mit Vorkenntnissen in dieser Branche anständig sei.	None	None	0	0
"Dabei grinste er unablässig und wiederholte des öftern: ""Ick heeße iebrijens Willem und bin aus Berlin N.""
  Mittlerweile hatte sich hinter ihm die ganze Bewohnerschaft der Stadt und hinter dem Wirt alles Männliche und Weibliche angesammelt, was zu seinem Personal gehörte und eben an Gästen im Hostinek vorhanden war."	None	None	0	0
Auch die Frau Wirtin, ein umfangreiches Wesen von äußerster Blondheit, war da.	None	None	0	0
Sie, die Köchin, das Küchenmädchen und das Stubenmädchen erklärten sofort und ohne daß sie irgendwer zu diesem Verdikte veranlaßt hätte, einstimmig, daß dieser berliner Mohr über alle Maßen greulich und der Gedanke, ihn im Hause zu haben, über alle Begriffe widerwärtig sei.	None	None	0	0
Aber der Herr Major von Kipferle, der sich mit einigen seiner Offiziere unter den Gästen befand, brach in ein dröhnendes Lachen aus und meinte, er fände den schwarzen Mann vergleichsweise berückend, und er verspräche sich viel Amüsement von ihm, denn wenn schon ein Berliner etwas Komisches sei und ein Neger etwas Komisches, wie komisch müsse dann erst ein berliner Neger sein.	None	None	0	0
Und Dr. Bammser, die böse Zunge des Ortes (ich brauche nicht hinzuzufügen: seines Zeichens Advokat), rief in seinem schmetternden Diskant: "Aber natürlich muß er dableiben, der Mohr Es ist hier eh' nix mehr zum Tschechisieren da."	None	None	0	0
Die letztere Bemerkung machte er aber leiser denn es lag ihm wenig daran, seine tschechischen Klienten zu ärgern, wie er denn überhaupt mehr Advokat als Deutscher war.	None	None	0	0
Der männliche Teil der Einwohnerschaft, der, den ganzen Marktplatz anfüllend, jetzt von den zwei Polizisten des Ortes kaum mehr im Zaume gehalten werden konnte, entfaltete dagegen unverhohlen die ganze Heftigkeit seines nationalen Temperamentes, sang die tschechische Volkshymne, brachte ein Pereat auf die Deutschen aus und ließ dafür demonstrativ den Mohren hochleben, von dem er sich offenbar trotz seines Deutsch eine Stärkung des tschechischen Elementes versprach.	None	None	0	0
Das Resultat dieser lebhaften Volksabstimmung war, daß der Wirt sich dachte: Aus alle Fälle ist dieser berliner Mohr eine Attraktion; ich werde also auf meine werte Gattin pfeifen und ihn anstellen - wohlgemerkt: ohne Gehalt.	None	None	0	0
Willem aus Berlin war damit ganz einverstanden und machte nur, eitel, wie Neger einmal sind, zur Bedingung, daß er national equipiert werde mit erstens einer roten Pumphose, zweitens einer blauen Zuavenjacke, drittens einem Fez, viertens weißen Strümpfen, fünftens einem Paar schwarzen Filzschuhen.	None	None	0	0
Die Frau Wirtin, mit Recht empört darüber, daß auf ihre Gefühle keine Rücksicht genommen worden war, faßte ihre Meinung über diese Garderobenwünsche in die Bemerkung zusammen,	None	None	0	0
Die gesamte weibliche Dienstbotenschaft des Hotels pflichtete dieser Kritik der Prinzipalin rückhaltlos bei, indem sie	None	None	0	0
 nur noch einige Epitheta non ornantia anhängte.	None	None	0	0
Willem aber bekam seine Nationaltracht zugestanden.	None	None	0	0
"*
  Der Herr Wirt hatte sich nicht verrechnet: Dieser wie vom Himmel aus Berlin ins Land der Tschechen gesandte Mohr war eine große Attraktion."	None	None	0	0
Selbst die radikalsten tschechischen Nationalisten, die dieses Gasthaus nie besuchten, weil es eigentlich das Standquartier der Offiziere und Beamten, also der Deutschen, war, fanden sich ein, - und gleich familienweise, denn die Frauen, die den Mohren schon einmal gesehen hatten, wollten ihn (	None	None	0	0
) noch einmal sehen, um die Fülle des Grauens ganz auszukosten; und die ihn noch nicht gesehen hatten, kamen erst recht, um auch das Gruseln zu lernen.	None	None	0	0
Ging ja doch die Rede, daß er einen Pferdeschweif, Bocksfüße und zwei zwar kleine, aber deutliche Hörner habe, ganz zu schweigen von anderen Dingen seiner körperlichen Beschaffenheit.	None	None	0	0
Aber auch von seiten der Stammgäste erfolgte lebhafterer und ergiebigerer Besuch, denn auch die Offiziersdamen legten einen tätigen Abscheu gegen das interessante Monstrum an den Tag, indem sie das sonst von ihnen meist gemiedene Hotel besuchten.	None	None	0	0
Überdies war Willem selber einfach eine schwarze Perle.	None	None	0	0
Daß er, was seines Amtes war, ordentlich besorgte, war noch das wenigste.	None	None	0	0
Aber was tat er nicht alles noch	None	None	0	0
Er imitierte	None	None	0	0
 und	None	None	0	0
Er entwarf Bilder aus dem Liebesleben in	None	None	0	0
 wie in	None	None	0	0
 (wo er auch Portier gewesen war).	None	None	0	0
So gewann er sich die Herzen aller, - nur die Frauen hörten nicht auf, sich über ihn zu entsetzen.	None	None	0	0
Selbst wenn er Liebeslieder zur Mandoline sang, mit so verdrehten Augen, daß nur das Weiße von ihnen zu sehen war, und mit einem Tremolo, daß ein Nashorn darüber sentimental werden konnte (wobei er selber zähnefletschend ins Schluchzen kam), - selbst dann hörten sie wohl atemlos zu, aber nur, um am Ende zu erklären,	None	None	0	0
Nur einmal gerieten sie ins Wanken.	None	None	0	0
Das war, als Willem den "Häuptlingstanz" exekutierte, wobei er nur und ausschließlich die Pumphosen anhatte.	None	None	0	0
, - dies alles war nach dem Urteil der stark schöngeistigen Frau Major von Kipferle in diesem Tanz, bei dem Willem übrigens in einer Weise transpirierte, daß man es schon Schwitzen nennen und ein Fenster öffnen mußte.	None	None	0	0
Dieser Tanz faszinierte, es war kein Zweifel, sogar die gar nicht schöngeistige Frau Wirtin, die selber offensichtlich in Schweiß geriet; aber es war doch nur vorübergehend, und schließlich waren sich alle Damen (die Weiber eingeschlossen) darüber einig, daß das doch eine recht unpassende Art sei zu tanzen, und man konnte entschieden die Bemerkung machen, daß die deutschen und tschechischen Damen darin einig waren,	None	None	0	0
Man hätte meinen sollen, daß Willem unter dieser Abneigung des weiblichen Geschlechts gelitten hätte, aber dem war allem Anscheine nach nicht so.	None	None	0	0
Er trug beständig eine durch nichts getrübte Heiterkeit zur Schau, und nur manchmal mochte man etwas wie eine schwermütige Mattigkeit an ihm bemerken, die aber doch etwas Stillzufriedenes an sich hatte.	None	None	0	0
Rohe Menschen fragten ihn zuweilen, ob er denn gar kein Bedürfnis nach Zärtlichkeit hätte.	None	None	0	0
"""Aoh no"" antwortete er bloß und fletschte die Zähne, als ob er sagen wollte: Sie sind undelikat, mein Herr
  Mit der Zeit stumpfte sich das Interesse an dem Neger ab, und man nahm bereits ein Air von Blasiertheit an, wenn man ihn durchreisenden Fremden zeigte, die sich über den schwarzen Mann noch aufregten."	None	None	0	0
Er fing auch schon an, Tschechisch zu reden und seine deutschen Gefreitenknöpfe zu verleugnen, außer wenn er gerade eine Kommission bei einer Offiziersfrau hatte.	None	None	0	0
In solchen Missionen bewegte er sich durchaus preußisch-militärisch, was zur Folge hatte, daß er den tschechischen Rekruten als leuchtendes Muster vorgehalten wurde.	None	None	0	0
- Daß er aber bereits zu Kommissionen bei und von Offiziersdamen verwendet wurde, beweist schlagender als alles andere, daß sich auch die Weiblichkeit an seinen Anblick gewöhnt hatte.	None	None	0	0
Doch erfordert es die historische Wahrheit, zu bemerken, daß gewisse Bewegungen und Ausdrücke des Abscheus sich bei der Frauenwelt beider Nationen stabil erhielten, ja gewissermaßen Klischee wurden.	None	None	0	0
Willem brauchte nur zu erscheinen, und alles, was einen Unterrock trug, schüttelte sich, als wenn es von Mäusen angelaufen würde.	None	None	0	0
 konnte sich nicht genug tun in Ausdrücken der Mißbilligung	None	None	0	0
Der gemeine Mann sagte (Tschechisch natürlich, und da klingt es noch böser): "Dumme Kühe seid ihr alle miteinander," während der gebildete Mann mit einem K. K. im Titel milde verweisend bemerkte, es sei ein Zeichen mangelhafter Selbstbeherrschungskraft, seine Abneigungen so gewissermaßen in Reflexbewegungen zu äußern.	None	None	0	0
Ach, ihr armen Männer von Hatziau (so will ich den Ort "gemischtsprachig" nennen, schon damit ich das schöne Wort gemischtsprachig einmal verwenden darf, wozu ich sonst in meinem Leben nicht komme), - ach, ihr unglückseligen Gatten, Bräutigame und Liebhaber von Hatziau Hättet ihr geahnt, wie tief die Abneigung eurer Ehefrauen, Bräute und Geliebten gegen den schwarzen Mann ging, wie, ich möchte sagen, nicht bloß in alle Seelenwinkel, sondern direkt ins Blut und in die dunkelsten Tiefen aller physiologischen Prozesse hinein dieser Abscheu wirkte, - ihr wäret weniger streng gewesen.	None	None	0	0
Es kam aber der Tag, der sie belehrte, es kam der Tag, der ihnen ad oculus demonstrierte, daß jener Widerwille mächtiger gewesen war als der Wille der armen Frauen und Mädchen, daß er mit mystischer Gewalt sie geradezu durchdrungen hatte.	None	None	0	0
Zuerst erfüllte sich dies an der Frau Wirtin, dann kam das Stubenmädchen an die Reihe, dann die Köchin, dann das Küchenmädchen; eine Weile später, und es begab sich dasselbe bei der Frau Majorin, dann an der Frau Chalupka, dann an Fräulein Brzrzina, und so eine lange, lange Reihe hinab und hinauf durch die ganze soziale Struktur von Hatziau.	None	None	0	0
"Lauter gescheckte Babies
  Ein wahres Glück, daß der notorische Widerwille der gesamten Weiblichkeit des Ortes jede gehässige Auslegung im Grunde ausschloß."	None	None	0	0
Solange die Ereignisse sich auf das Haus beschränkten, in dem der abscheuliche Mohr persönlich wirkte, fehlte es freilich nicht an niederträchtigen Bemerkungen, und es war natürlich Herr Dr. Bammser, der darin das Schändlichste leistete; aber als schließlich der gesamte Nachwuchs des Ortes um diese Zeit kraushaarig und gescheckt das Licht der Welt erblickte, da mußte selbst des Advokaten giftige Zunge bekennen, daß nicht etwa sträfliche Sympathie die Schuld daran trug, sondern jene, national angesehen, lobenswerte Rassenantipathie,	None	None	0	0
Vor diesem Phänomen wurde selbst Dr. Bammser ernst.	None	None	0	0
Und er sprach zu einer Anzahl bekümmerter Väter beider Nationen dies: "Meine Herren Seien Sie nicht traurig, sondern erheben Sie Ihre Häupter mit Genugtuung Vielleicht ist auf diese wunderbare Art etwas in die Nähe gerückt, was wir doch schließlich als gute Österreicher alle ersehnen müssen:	None	None	0	0
Nur ein Wunder konnte dies bei uns in Böhmen bewirken, - und darum ist dieses Wunder geschehen.	None	None	0	0
Jener arme Mohr hat, durch seine bloße Gegenwart, eine große Mission erfüllt.	None	None	0	0
Hatziau sollte ihn zum Ehrenbürger ernennen, aber dann sogleich an den nächsten Ort abgeben, denn das ganze Land braucht den nationalen Frieden.	None	None	0	0
"Nur die wüsten Alldeutschen werden sich widersetzen, der gute Österreicher, ob deutschen oder tschechischen Stammes, wird mit mir einstimmen in den Ruf: Es lebe der Mohr aus Berlin, der das Unmögliche möglich gemacht hat""
  Aber was nützen vernünftige Reden in einem Lande, in dem die Leidenschaften herrschen?"	None	None	0	0
Willem wurde nicht Ehrenbürger von Hatziau sondern "über Anordnung einer K. K. Polizei" auf dem Schub an die deutsche Grenze gebracht,	None	None	0	0
düsteren Bergwerk	Harmonisch-Disharmonisch	disharmonisch	1	0
Seine Arbeit im Bergwerk war eintönig und trostlos. Genau wie sein Leben	Harmonisch-Disharmonisch	disharmonisch	1	1
hinter ihr lag nur ein langer dunkler Gang, der tief in den Berg und die Trostlosigkeit hineinführte	Harmonisch-Disharmonisch	disharmonisch	1	0
Er malte sich Geschichten von wunderschönen königlichen Gärten voller Blumen und Bäumen, orientalischen Basaren mit exotisch riechenden Gewürzen und Bergspitzen voller weissem Pulverschnee aus	Harmonisch-Disharmonisch	harmonisch	7	0
Er dachte an viele kleine Fische im Meer und Blumen auf einer Bergwiese	Harmonisch-Disharmonisch	harmonisch	7	1
Er dachte an alles Wunderbare und Interessante auf dieser Welt, was hinter einer so interessanten Tür liegen konnte	Harmonisch-Disharmonisch	harmonisch	7	0
einer besseren Welt	Harmonisch-Disharmonisch	harmonisch	7	0
in der Gerechtigkeit und Frieden herrschten	Harmonisch-Disharmonisch	harmonisch	7	1
Mit dem siebten Schlag der Uhr, wurde der alte Mann aber jeweils wieder aus seinen Träumen gerissen und an seine Arbeit erinnert	Harmonisch-Disharmonisch	disharmonisch	1	1
den kalten, langen und trostlosen Gang zum Bergwerk	Harmonisch-Disharmonisch	disharmonisch	1	0
war die gelbe Tür verschwunden und der Mann blickte in den langen, dunklen und trostlosen Gang	Harmonisch-Disharmonisch	disharmonisch	1	0
"Gelb wie eine Zitrone

Feiner Dampf stieg aus der Kaffeetasse."	None	None	0	0
Draussen war es noch dunkel und es schneite.	None	None	0	0
Auf dem einzigen Stuhl am hölzernen Tisch sass ein alter Mann in einer blauen, abgenutzten Arbeitshose und einem wollenen grauen Pullover.	None	None	0	0
Jeden Morgen vor seiner harten Arbeit im	None	None	0	0
 sass er in diesem von Neonleuchten grell beleuchteten Raum.	None	None	0	0
Sein Blick war bewegungslos auf das Ende des Raumes gerichtet.	None	None	0	0
Dort befand sich eine Tür.	None	None	0	0
Diese Tür war allerdings nicht wie normale Türen grau, braun oder schwarz.	None	None	0	0
Nein, sie war gelb.	None	None	0	0
Gelb wie eine Zitrone.	None	None	0	0
Sie war einst von einem der Bergarbeiter aus Spass gelb angemalt worden.	None	None	0	0
So interessant und vielversprechend diese Tür auch aussah,	None	None	0	0
Morgen für Morgen sass also der alte Mann auf diesem Stuhl und starrte die gelbe Tür an.	None	None	0	0
Auch wenn er leider ganz genau wusste, was hinter dieser Tür war, regte ihn dieses Gelb Tag für Tag zum Denken an.	None	None	0	0
